frame,time,type,name,concentration
37,9.25,topo,topoI,0.25
37,9.25,topo,gyrase,0.25
37,9.25,RNAP,RNAP,1.0
38,9.5,topo,topoI,0.25
38,9.5,topo,gyrase,0.25
38,9.5,RNAP,RNAP,1.0
39,9.75,topo,topoI,0.25
39,9.75,topo,gyrase,0.25
39,9.75,RNAP,RNAP,1.0
40,10.0,topo,topoI,0.25
40,10.0,topo,gyrase,0.25
40,10.0,RNAP,RNAP,1.0
41,10.25,topo,topoI,0.25
41,10.25,topo,gyrase,0.25
41,10.25,RNAP,RNAP,1.0
42,10.5,topo,topoI,0.25
42,10.5,topo,gyrase,0.25
42,10.5,RNAP,RNAP,1.0
43,10.75,topo,topoI,0.25
43,10.75,topo,gyrase,0.25
43,10.75,RNAP,RNAP,1.0
44,11.0,topo,topoI,0.25
44,11.0,topo,gyrase,0.25
44,11.0,RNAP,RNAP,1.0
45,11.25,topo,topoI,0.25
45,11.25,topo,gyrase,0.25
45,11.25,RNAP,RNAP,1.0
46,11.5,topo,topoI,0.25
46,11.5,topo,gyrase,0.25
46,11.5,RNAP,RNAP,1.0
47,11.75,topo,topoI,0.25
47,11.75,topo,gyrase,0.25
47,11.75,RNAP,RNAP,1.0
48,12.0,topo,topoI,0.25
48,12.0,topo,gyrase,0.25
48,12.0,RNAP,RNAP,1.0
49,12.25,topo,topoI,0.25
49,12.25,topo,gyrase,0.25
49,12.25,RNAP,RNAP,1.0
50,12.5,topo,topoI,0.25
50,12.5,topo,gyrase,0.25
50,12.5,RNAP,RNAP,1.0
51,12.75,topo,topoI,0.25
51,12.75,topo,gyrase,0.25
51,12.75,RNAP,RNAP,1.0
52,13.0,topo,topoI,0.25
52,13.0,topo,gyrase,0.25
52,13.0,RNAP,RNAP,1.0
53,13.25,topo,topoI,0.25
53,13.25,topo,gyrase,0.25
53,13.25,RNAP,RNAP,1.0
54,13.5,topo,topoI,0.25
54,13.5,topo,gyrase,0.25
54,13.5,RNAP,RNAP,1.0
55,13.75,topo,topoI,0.25
55,13.75,topo,gyrase,0.25
55,13.75,RNAP,RNAP,1.0
56,14.0,topo,topoI,0.25
56,14.0,topo,gyrase,0.25
56,14.0,RNAP,RNAP,1.0
57,14.25,topo,topoI,0.25
57,14.25,topo,gyrase,0.25
57,14.25,RNAP,RNAP,1.0
58,14.5,topo,topoI,0.25
58,14.5,topo,gyrase,0.25
58,14.5,RNAP,RNAP,1.0
59,14.75,topo,topoI,0.25
59,14.75,topo,gyrase,0.25
59,14.75,RNAP,RNAP,1.0
60,15.0,topo,topoI,0.25
60,15.0,topo,gyrase,0.25
60,15.0,RNAP,RNAP,1.0
61,15.25,topo,topoI,0.25
61,15.25,topo,gyrase,0.25
61,15.25,RNAP,RNAP,1.0
62,15.5,topo,topoI,0.25
62,15.5,topo,gyrase,0.25
62,15.5,RNAP,RNAP,1.0
63,15.75,topo,topoI,0.25
63,15.75,topo,gyrase,0.25
63,15.75,RNAP,RNAP,1.0
64,16.0,topo,topoI,0.25
64,16.0,topo,gyrase,0.25
64,16.0,RNAP,RNAP,1.0
65,16.25,topo,topoI,0.25
65,16.25,topo,gyrase,0.25
65,16.25,RNAP,RNAP,1.0
66,16.5,topo,topoI,0.25
66,16.5,topo,gyrase,0.25
66,16.5,RNAP,RNAP,1.0
67,16.75,topo,topoI,0.25
67,16.75,topo,gyrase,0.25
67,16.75,RNAP,RNAP,1.0
68,17.0,topo,topoI,0.25
68,17.0,topo,gyrase,0.25
68,17.0,RNAP,RNAP,1.0
69,17.25,topo,topoI,0.25
69,17.25,topo,gyrase,0.25
69,17.25,RNAP,RNAP,1.0
70,17.5,topo,topoI,0.25
70,17.5,topo,gyrase,0.25
70,17.5,RNAP,RNAP,1.0
71,17.75,topo,topoI,0.25
71,17.75,topo,gyrase,0.25
71,17.75,RNAP,RNAP,1.0
72,18.0,topo,topoI,0.25
72,18.0,topo,gyrase,0.25
72,18.0,RNAP,RNAP,1.0
73,18.25,topo,topoI,0.25
73,18.25,topo,gyrase,0.25
73,18.25,RNAP,RNAP,1.0
74,18.5,topo,topoI,0.25
74,18.5,topo,gyrase,0.25
74,18.5,RNAP,RNAP,1.0
75,18.75,topo,topoI,0.25
75,18.75,topo,gyrase,0.25
75,18.75,RNAP,RNAP,1.0
76,19.0,topo,topoI,0.25
76,19.0,topo,gyrase,0.25
76,19.0,RNAP,RNAP,1.0
77,19.25,topo,topoI,0.25
77,19.25,topo,gyrase,0.25
77,19.25,RNAP,RNAP,1.0
78,19.5,topo,topoI,0.25
78,19.5,topo,gyrase,0.25
78,19.5,RNAP,RNAP,1.0
79,19.75,topo,topoI,0.25
79,19.75,topo,gyrase,0.25
79,19.75,RNAP,RNAP,1.0
80,20.0,topo,topoI,0.25
80,20.0,topo,gyrase,0.25
80,20.0,RNAP,RNAP,1.0
81,20.25,topo,topoI,0.25
81,20.25,topo,gyrase,0.25
81,20.25,RNAP,RNAP,1.0
82,20.5,topo,topoI,0.25
82,20.5,topo,gyrase,0.25
82,20.5,RNAP,RNAP,1.0
83,20.75,topo,topoI,0.25
83,20.75,topo,gyrase,0.25
83,20.75,RNAP,RNAP,1.0
84,21.0,topo,topoI,0.25
84,21.0,topo,gyrase,0.25
84,21.0,RNAP,RNAP,1.0
85,21.25,topo,topoI,0.25
85,21.25,topo,gyrase,0.25
85,21.25,RNAP,RNAP,1.0
86,21.5,topo,topoI,0.25
86,21.5,topo,gyrase,0.25
86,21.5,RNAP,RNAP,1.0
87,21.75,topo,topoI,0.25
87,21.75,topo,gyrase,0.25
87,21.75,RNAP,RNAP,1.0
88,22.0,topo,topoI,0.25
88,22.0,topo,gyrase,0.25
88,22.0,RNAP,RNAP,1.0
89,22.25,topo,topoI,0.25
89,22.25,topo,gyrase,0.25
89,22.25,RNAP,RNAP,1.0
90,22.5,topo,topoI,0.25
90,22.5,topo,gyrase,0.25
90,22.5,RNAP,RNAP,1.0
91,22.75,topo,topoI,0.25
91,22.75,topo,gyrase,0.25
91,22.75,RNAP,RNAP,1.0
92,23.0,topo,topoI,0.25
92,23.0,topo,gyrase,0.25
92,23.0,RNAP,RNAP,1.0
93,23.25,topo,topoI,0.25
93,23.25,topo,gyrase,0.25
93,23.25,RNAP,RNAP,1.0
94,23.5,topo,topoI,0.25
94,23.5,topo,gyrase,0.25
94,23.5,RNAP,RNAP,1.0
95,23.75,topo,topoI,0.25
95,23.75,topo,gyrase,0.25
95,23.75,RNAP,RNAP,1.0
96,24.0,topo,topoI,0.25
96,24.0,topo,gyrase,0.25
96,24.0,RNAP,RNAP,1.0
97,24.25,topo,topoI,0.25
97,24.25,topo,gyrase,0.25
97,24.25,RNAP,RNAP,1.0
98,24.5,topo,topoI,0.25
98,24.5,topo,gyrase,0.25
98,24.5,RNAP,RNAP,1.0
99,24.75,topo,topoI,0.25
99,24.75,topo,gyrase,0.25
99,24.75,RNAP,RNAP,1.0
100,25.0,topo,topoI,0.25
100,25.0,topo,gyrase,0.25
100,25.0,RNAP,RNAP,1.0
101,25.25,topo,topoI,0.25
101,25.25,topo,gyrase,0.25
101,25.25,RNAP,RNAP,1.0
102,25.5,topo,topoI,0.25
102,25.5,topo,gyrase,0.25
102,25.5,RNAP,RNAP,1.0
103,25.75,topo,topoI,0.25
103,25.75,topo,gyrase,0.25
103,25.75,RNAP,RNAP,1.0
104,26.0,topo,topoI,0.25
104,26.0,topo,gyrase,0.25
104,26.0,RNAP,RNAP,1.0
105,26.25,topo,topoI,0.25
105,26.25,topo,gyrase,0.25
105,26.25,RNAP,RNAP,1.0
106,26.5,topo,topoI,0.25
106,26.5,topo,gyrase,0.25
106,26.5,RNAP,RNAP,1.0
107,26.75,topo,topoI,0.25
107,26.75,topo,gyrase,0.25
107,26.75,RNAP,RNAP,1.0
108,27.0,topo,topoI,0.25
108,27.0,topo,gyrase,0.25
108,27.0,RNAP,RNAP,1.0
109,27.25,topo,topoI,0.25
109,27.25,topo,gyrase,0.25
109,27.25,RNAP,RNAP,1.0
110,27.5,topo,topoI,0.25
110,27.5,topo,gyrase,0.25
110,27.5,RNAP,RNAP,1.0
111,27.75,topo,topoI,0.25
111,27.75,topo,gyrase,0.25
111,27.75,RNAP,RNAP,1.0
112,28.0,topo,topoI,0.25
112,28.0,topo,gyrase,0.25
112,28.0,RNAP,RNAP,1.0
113,28.25,topo,topoI,0.25
113,28.25,topo,gyrase,0.25
113,28.25,RNAP,RNAP,1.0
114,28.5,topo,topoI,0.25
114,28.5,topo,gyrase,0.25
114,28.5,RNAP,RNAP,1.0
115,28.75,topo,topoI,0.25
115,28.75,topo,gyrase,0.25
115,28.75,RNAP,RNAP,1.0
116,29.0,topo,topoI,0.25
116,29.0,topo,gyrase,0.25
116,29.0,RNAP,RNAP,1.0
117,29.25,topo,topoI,0.25
117,29.25,topo,gyrase,0.25
117,29.25,RNAP,RNAP,1.0
118,29.5,topo,topoI,0.25
118,29.5,topo,gyrase,0.25
118,29.5,RNAP,RNAP,1.0
119,29.75,topo,topoI,0.25
119,29.75,topo,gyrase,0.25
119,29.75,RNAP,RNAP,1.0
120,30.0,topo,topoI,0.25
120,30.0,topo,gyrase,0.25
120,30.0,RNAP,RNAP,1.0
121,30.25,topo,topoI,0.25
121,30.25,topo,gyrase,0.25
121,30.25,RNAP,RNAP,1.0
122,30.5,topo,topoI,0.25
122,30.5,topo,gyrase,0.25
122,30.5,RNAP,RNAP,1.0
123,30.75,topo,topoI,0.25
123,30.75,topo,gyrase,0.25
123,30.75,RNAP,RNAP,1.0
124,31.0,topo,topoI,0.25
124,31.0,topo,gyrase,0.25
124,31.0,RNAP,RNAP,1.0
125,31.25,topo,topoI,0.25
125,31.25,topo,gyrase,0.25
125,31.25,RNAP,RNAP,1.0
126,31.5,topo,topoI,0.25
126,31.5,topo,gyrase,0.25
126,31.5,RNAP,RNAP,1.0
127,31.75,topo,topoI,0.25
127,31.75,topo,gyrase,0.25
127,31.75,RNAP,RNAP,1.0
128,32.0,topo,topoI,0.25
128,32.0,topo,gyrase,0.25
128,32.0,RNAP,RNAP,1.0
129,32.25,topo,topoI,0.25
129,32.25,topo,gyrase,0.25
129,32.25,RNAP,RNAP,1.0
130,32.5,topo,topoI,0.25
130,32.5,topo,gyrase,0.25
130,32.5,RNAP,RNAP,1.0
131,32.75,topo,topoI,0.25
131,32.75,topo,gyrase,0.25
131,32.75,RNAP,RNAP,1.0
132,33.0,topo,topoI,0.25
132,33.0,topo,gyrase,0.25
132,33.0,RNAP,RNAP,1.0
133,33.25,topo,topoI,0.25
133,33.25,topo,gyrase,0.25
133,33.25,RNAP,RNAP,1.0
134,33.5,topo,topoI,0.25
134,33.5,topo,gyrase,0.25
134,33.5,RNAP,RNAP,1.0
135,33.75,topo,topoI,0.25
135,33.75,topo,gyrase,0.25
135,33.75,RNAP,RNAP,1.0
136,34.0,topo,topoI,0.25
136,34.0,topo,gyrase,0.25
136,34.0,RNAP,RNAP,1.0
137,34.25,topo,topoI,0.25
137,34.25,topo,gyrase,0.25
137,34.25,RNAP,RNAP,1.0
138,34.5,topo,topoI,0.25
138,34.5,topo,gyrase,0.25
138,34.5,RNAP,RNAP,1.0
139,34.75,topo,topoI,0.25
139,34.75,topo,gyrase,0.25
139,34.75,RNAP,RNAP,1.0
140,35.0,topo,topoI,0.25
140,35.0,topo,gyrase,0.25
140,35.0,RNAP,RNAP,1.0
141,35.25,topo,topoI,0.25
141,35.25,topo,gyrase,0.25
141,35.25,RNAP,RNAP,1.0
142,35.5,topo,topoI,0.25
142,35.5,topo,gyrase,0.25
142,35.5,RNAP,RNAP,1.0
143,35.75,topo,topoI,0.25
143,35.75,topo,gyrase,0.25
143,35.75,RNAP,RNAP,1.0
144,36.0,topo,topoI,0.25
144,36.0,topo,gyrase,0.25
144,36.0,RNAP,RNAP,1.0
145,36.25,topo,topoI,0.25
145,36.25,topo,gyrase,0.25
145,36.25,RNAP,RNAP,1.0
146,36.5,topo,topoI,0.25
146,36.5,topo,gyrase,0.25
146,36.5,RNAP,RNAP,1.0
147,36.75,topo,topoI,0.25
147,36.75,topo,gyrase,0.25
147,36.75,RNAP,RNAP,1.0
148,37.0,topo,topoI,0.25
148,37.0,topo,gyrase,0.25
148,37.0,RNAP,RNAP,1.0
149,37.25,topo,topoI,0.25
149,37.25,topo,gyrase,0.25
149,37.25,RNAP,RNAP,1.0
150,37.5,topo,topoI,0.25
150,37.5,topo,gyrase,0.25
150,37.5,RNAP,RNAP,1.0
151,37.75,topo,topoI,0.25
151,37.75,topo,gyrase,0.25
151,37.75,RNAP,RNAP,1.0
152,38.0,topo,topoI,0.25
152,38.0,topo,gyrase,0.25
152,38.0,RNAP,RNAP,1.0
153,38.25,topo,topoI,0.25
153,38.25,topo,gyrase,0.25
153,38.25,RNAP,RNAP,1.0
154,38.5,topo,topoI,0.25
154,38.5,topo,gyrase,0.25
154,38.5,RNAP,RNAP,1.0
155,38.75,topo,topoI,0.25
155,38.75,topo,gyrase,0.25
155,38.75,RNAP,RNAP,1.0
156,39.0,topo,topoI,0.25
156,39.0,topo,gyrase,0.25
156,39.0,RNAP,RNAP,1.0
157,39.25,topo,topoI,0.25
157,39.25,topo,gyrase,0.25
157,39.25,RNAP,RNAP,1.0
158,39.5,topo,topoI,0.25
158,39.5,topo,gyrase,0.25
158,39.5,RNAP,RNAP,1.0
159,39.75,topo,topoI,0.25
159,39.75,topo,gyrase,0.25
159,39.75,RNAP,RNAP,1.0
160,40.0,topo,topoI,0.25
160,40.0,topo,gyrase,0.25
160,40.0,RNAP,RNAP,1.0
161,40.25,topo,topoI,0.25
161,40.25,topo,gyrase,0.25
161,40.25,RNAP,RNAP,1.0
162,40.5,topo,topoI,0.25
162,40.5,topo,gyrase,0.25
162,40.5,RNAP,RNAP,1.0
163,40.75,topo,topoI,0.25
163,40.75,topo,gyrase,0.25
163,40.75,RNAP,RNAP,1.0
164,41.0,topo,topoI,0.25
164,41.0,topo,gyrase,0.25
164,41.0,RNAP,RNAP,1.0
165,41.25,topo,topoI,0.25
165,41.25,topo,gyrase,0.25
165,41.25,RNAP,RNAP,1.0
166,41.5,topo,topoI,0.25
166,41.5,topo,gyrase,0.25
166,41.5,RNAP,RNAP,1.0
167,41.75,topo,topoI,0.25
167,41.75,topo,gyrase,0.25
167,41.75,RNAP,RNAP,1.0
168,42.0,topo,topoI,0.25
168,42.0,topo,gyrase,0.25
168,42.0,RNAP,RNAP,1.0
169,42.25,topo,topoI,0.25
169,42.25,topo,gyrase,0.25
169,42.25,RNAP,RNAP,1.0
170,42.5,topo,topoI,0.25
170,42.5,topo,gyrase,0.25
170,42.5,RNAP,RNAP,1.0
171,42.75,topo,topoI,0.25
171,42.75,topo,gyrase,0.25
171,42.75,RNAP,RNAP,1.0
172,43.0,topo,topoI,0.25
172,43.0,topo,gyrase,0.25
172,43.0,RNAP,RNAP,1.0
173,43.25,topo,topoI,0.25
173,43.25,topo,gyrase,0.25
173,43.25,RNAP,RNAP,1.0
174,43.5,topo,topoI,0.25
174,43.5,topo,gyrase,0.25
174,43.5,RNAP,RNAP,1.0
175,43.75,topo,topoI,0.25
175,43.75,topo,gyrase,0.25
175,43.75,RNAP,RNAP,1.0
176,44.0,topo,topoI,0.25
176,44.0,topo,gyrase,0.25
176,44.0,RNAP,RNAP,1.0
177,44.25,topo,topoI,0.25
177,44.25,topo,gyrase,0.25
177,44.25,RNAP,RNAP,1.0
178,44.5,topo,topoI,0.25
178,44.5,topo,gyrase,0.25
178,44.5,RNAP,RNAP,1.0
179,44.75,topo,topoI,0.25
179,44.75,topo,gyrase,0.25
179,44.75,RNAP,RNAP,1.0
180,45.0,topo,topoI,0.25
180,45.0,topo,gyrase,0.25
180,45.0,RNAP,RNAP,1.0
181,45.25,topo,topoI,0.25
181,45.25,topo,gyrase,0.25
181,45.25,RNAP,RNAP,1.0
182,45.5,topo,topoI,0.25
182,45.5,topo,gyrase,0.25
182,45.5,RNAP,RNAP,1.0
183,45.75,topo,topoI,0.25
183,45.75,topo,gyrase,0.25
183,45.75,RNAP,RNAP,1.0
184,46.0,topo,topoI,0.25
184,46.0,topo,gyrase,0.25
184,46.0,RNAP,RNAP,1.0
185,46.25,topo,topoI,0.25
185,46.25,topo,gyrase,0.25
185,46.25,RNAP,RNAP,1.0
186,46.5,topo,topoI,0.25
186,46.5,topo,gyrase,0.25
186,46.5,RNAP,RNAP,1.0
187,46.75,topo,topoI,0.25
187,46.75,topo,gyrase,0.25
187,46.75,RNAP,RNAP,1.0
188,47.0,topo,topoI,0.25
188,47.0,topo,gyrase,0.25
188,47.0,RNAP,RNAP,1.0
189,47.25,topo,topoI,0.25
189,47.25,topo,gyrase,0.25
189,47.25,RNAP,RNAP,1.0
190,47.5,topo,topoI,0.25
190,47.5,topo,gyrase,0.25
190,47.5,RNAP,RNAP,1.0
191,47.75,topo,topoI,0.25
191,47.75,topo,gyrase,0.25
191,47.75,RNAP,RNAP,1.0
192,48.0,topo,topoI,0.25
192,48.0,topo,gyrase,0.25
192,48.0,RNAP,RNAP,1.0
193,48.25,topo,topoI,0.25
193,48.25,topo,gyrase,0.25
193,48.25,RNAP,RNAP,1.0
194,48.5,topo,topoI,0.25
194,48.5,topo,gyrase,0.25
194,48.5,RNAP,RNAP,1.0
195,48.75,topo,topoI,0.25
195,48.75,topo,gyrase,0.25
195,48.75,RNAP,RNAP,1.0
196,49.0,topo,topoI,0.25
196,49.0,topo,gyrase,0.25
196,49.0,RNAP,RNAP,1.0
197,49.25,topo,topoI,0.25
197,49.25,topo,gyrase,0.25
197,49.25,RNAP,RNAP,1.0
198,49.5,topo,topoI,0.25
198,49.5,topo,gyrase,0.25
198,49.5,RNAP,RNAP,1.0
199,49.75,topo,topoI,0.25
199,49.75,topo,gyrase,0.25
199,49.75,RNAP,RNAP,1.0
200,50.0,topo,topoI,0.25
200,50.0,topo,gyrase,0.25
200,50.0,RNAP,RNAP,1.0
201,50.25,topo,topoI,0.25
201,50.25,topo,gyrase,0.25
201,50.25,RNAP,RNAP,1.0
202,50.5,topo,topoI,0.25
202,50.5,topo,gyrase,0.25
202,50.5,RNAP,RNAP,1.0
203,50.75,topo,topoI,0.25
203,50.75,topo,gyrase,0.25
203,50.75,RNAP,RNAP,1.0
204,51.0,topo,topoI,0.25
204,51.0,topo,gyrase,0.25
204,51.0,RNAP,RNAP,1.0
205,51.25,topo,topoI,0.25
205,51.25,topo,gyrase,0.25
205,51.25,RNAP,RNAP,1.0
206,51.5,topo,topoI,0.25
206,51.5,topo,gyrase,0.25
206,51.5,RNAP,RNAP,1.0
207,51.75,topo,topoI,0.25
207,51.75,topo,gyrase,0.25
207,51.75,RNAP,RNAP,1.0
208,52.0,topo,topoI,0.25
208,52.0,topo,gyrase,0.25
208,52.0,RNAP,RNAP,1.0
209,52.25,topo,topoI,0.25
209,52.25,topo,gyrase,0.25
209,52.25,RNAP,RNAP,1.0
210,52.5,topo,topoI,0.25
210,52.5,topo,gyrase,0.25
210,52.5,RNAP,RNAP,1.0
211,52.75,topo,topoI,0.25
211,52.75,topo,gyrase,0.25
211,52.75,RNAP,RNAP,1.0
212,53.0,topo,topoI,0.25
212,53.0,topo,gyrase,0.25
212,53.0,RNAP,RNAP,1.0
213,53.25,topo,topoI,0.25
213,53.25,topo,gyrase,0.25
213,53.25,RNAP,RNAP,1.0
214,53.5,topo,topoI,0.25
214,53.5,topo,gyrase,0.25
214,53.5,RNAP,RNAP,1.0
215,53.75,topo,topoI,0.25
215,53.75,topo,gyrase,0.25
215,53.75,RNAP,RNAP,1.0
216,54.0,topo,topoI,0.25
216,54.0,topo,gyrase,0.25
216,54.0,RNAP,RNAP,1.0
217,54.25,topo,topoI,0.25
217,54.25,topo,gyrase,0.25
217,54.25,RNAP,RNAP,1.0
218,54.5,topo,topoI,0.25
218,54.5,topo,gyrase,0.25
218,54.5,RNAP,RNAP,1.0
219,54.75,topo,topoI,0.25
219,54.75,topo,gyrase,0.25
219,54.75,RNAP,RNAP,1.0
220,55.0,topo,topoI,0.25
220,55.0,topo,gyrase,0.25
220,55.0,RNAP,RNAP,1.0
221,55.25,topo,topoI,0.25
221,55.25,topo,gyrase,0.25
221,55.25,RNAP,RNAP,1.0
222,55.5,topo,topoI,0.25
222,55.5,topo,gyrase,0.25
222,55.5,RNAP,RNAP,1.0
223,55.75,topo,topoI,0.25
223,55.75,topo,gyrase,0.25
223,55.75,RNAP,RNAP,1.0
224,56.0,topo,topoI,0.25
224,56.0,topo,gyrase,0.25
224,56.0,RNAP,RNAP,1.0
225,56.25,topo,topoI,0.25
225,56.25,topo,gyrase,0.25
225,56.25,RNAP,RNAP,1.0
226,56.5,topo,topoI,0.25
226,56.5,topo,gyrase,0.25
226,56.5,RNAP,RNAP,1.0
227,56.75,topo,topoI,0.25
227,56.75,topo,gyrase,0.25
227,56.75,RNAP,RNAP,1.0
228,57.0,topo,topoI,0.25
228,57.0,topo,gyrase,0.25
228,57.0,RNAP,RNAP,1.0
229,57.25,topo,topoI,0.25
229,57.25,topo,gyrase,0.25
229,57.25,RNAP,RNAP,1.0
230,57.5,topo,topoI,0.25
230,57.5,topo,gyrase,0.25
230,57.5,RNAP,RNAP,1.0
231,57.75,topo,topoI,0.25
231,57.75,topo,gyrase,0.25
231,57.75,RNAP,RNAP,1.0
232,58.0,topo,topoI,0.25
232,58.0,topo,gyrase,0.25
232,58.0,RNAP,RNAP,1.0
233,58.25,topo,topoI,0.25
233,58.25,topo,gyrase,0.25
233,58.25,RNAP,RNAP,1.0
234,58.5,topo,topoI,0.25
234,58.5,topo,gyrase,0.25
234,58.5,RNAP,RNAP,1.0
235,58.75,topo,topoI,0.25
235,58.75,topo,gyrase,0.25
235,58.75,RNAP,RNAP,1.0
236,59.0,topo,topoI,0.25
236,59.0,topo,gyrase,0.25
236,59.0,RNAP,RNAP,1.0
237,59.25,topo,topoI,0.25
237,59.25,topo,gyrase,0.25
237,59.25,RNAP,RNAP,1.0
238,59.5,topo,topoI,0.25
238,59.5,topo,gyrase,0.25
238,59.5,RNAP,RNAP,1.0
239,59.75,topo,topoI,0.25
239,59.75,topo,gyrase,0.25
239,59.75,RNAP,RNAP,1.0
240,60.0,topo,topoI,0.25
240,60.0,topo,gyrase,0.25
240,60.0,RNAP,RNAP,1.0
241,60.25,topo,topoI,0.25
241,60.25,topo,gyrase,0.25
241,60.25,RNAP,RNAP,1.0
242,60.5,topo,topoI,0.25
242,60.5,topo,gyrase,0.25
242,60.5,RNAP,RNAP,1.0
243,60.75,topo,topoI,0.25
243,60.75,topo,gyrase,0.25
243,60.75,RNAP,RNAP,1.0
244,61.0,topo,topoI,0.25
244,61.0,topo,gyrase,0.25
244,61.0,RNAP,RNAP,1.0
245,61.25,topo,topoI,0.25
245,61.25,topo,gyrase,0.25
245,61.25,RNAP,RNAP,1.0
246,61.5,topo,topoI,0.25
246,61.5,topo,gyrase,0.25
246,61.5,RNAP,RNAP,1.0
247,61.75,topo,topoI,0.25
247,61.75,topo,gyrase,0.25
247,61.75,RNAP,RNAP,1.0
248,62.0,topo,topoI,0.25
248,62.0,topo,gyrase,0.25
248,62.0,RNAP,RNAP,1.0
249,62.25,topo,topoI,0.25
249,62.25,topo,gyrase,0.25
249,62.25,RNAP,RNAP,1.0
250,62.5,topo,topoI,0.25
250,62.5,topo,gyrase,0.25
250,62.5,RNAP,RNAP,1.0
251,62.75,topo,topoI,0.25
251,62.75,topo,gyrase,0.25
251,62.75,RNAP,RNAP,1.0
252,63.0,topo,topoI,0.25
252,63.0,topo,gyrase,0.25
252,63.0,RNAP,RNAP,1.0
253,63.25,topo,topoI,0.25
253,63.25,topo,gyrase,0.25
253,63.25,RNAP,RNAP,1.0
